"","PCTKEY","DISTRICT_N","intesecting"
"11925","3650012","183902",1.0000000000007
"11926","3650013","183904",0.136151385167865
"11927","3650013","183902",0.86384861483283
"11928","3650013","210904",0
"11929","3650014","210905",0
"11930","3650014","183904",0.999765382596697
"11931","3650014","183902",0.000234617403111661
"11932","3650014","210904",0
"11933","3650018","201902",0
"11934","3650018","210905",0
"11935","3650018","183904",0.192283936600007
"11936","3650018","183902",0.759851349261908
"11937","3650018","183901",0.0478647141378298
"11938","3650019","183902",0.624097552546894
"11939","3650019","210904",0.0706405669371578
"11940","3650019","210902",0.305261880516255
"11941","3650020","183904",0.544134196759157
"11942","3650020","183902",0.45586580324106
"11943","3650022","102902",0
"11944","3650022","102906",0
"11945","3650022","183902",0.825435820242867
"11946","3650022","183901",0.174564179754952
"11947","3650026","183902",0.999999999999857
"11948","3650027","183902",1.00000000000039
"11949","3650027","183901",0
"11950","3650028","183904",0.0480752085595584
"11951","3650028","183902",0.951924791442131
"11952","3650029","183902",0.999999999999939
"11953","3650029","210902",0
"11954","3670100","184902",0
"11955","3670100","184903",0.00128670367422761
"11956","3670100","220915",0.998713296325128
"11957","3670105","184902",0.0237375218738806
"11958","3670105","220915",0.976262478127263
"11959","3670110","184902",0.329699145386148
"11960","3670110","220915",0.670300854615352
"11961","3670111","220915",0.999999999999959
"11962","3670115","184902",0.764212980444763
"11963","3670115","220915",0.235787019554792
"11964","3670120","184902",1.0000000000003
"11965","3670125","184902",1.00000000000083
"11966","3670130","184902",0.861278319995702
"11967","3670130","220915",0.138721680004699
"11968","3670135","184902",0.179199075001222
"11969","3670135","184903",0.788960555931981
"11970","3670135","220915",0.0318403690663833
"11971","3670140","184901",0.0818951327060271
"11972","3670140","184902",0.918019241705638
"11973","3670140","184903",8.56255888425469e-05
"11974","3670200","184903",0.999999999999308
"11975","3670205","184908",0.281182177296113
"11976","3670205","184904",0.0323927177814729
"11977","3670205","184903",0.686425104922044
"11978","3670210","184901",0.707648083470768
"11979","3670210","184908",0.239083655193902
"11980","3670210","119903",0
"11981","3670210","184902",0.0165870336555288
"11982","3670210","184903",0.0366812276833365
"11983","3670215","184901",0
"11984","3670215","184908",0.777997149943812
"11985","3670215","184911",0.103768240962176
"11986","3670215","184904",0.00250609728547813
"11987","3670215","184903",0.115728511810842
"11988","3670220","184901",0.177067624096646
"11989","3670220","184908",0.133566764826465
"11990","3670220","184911",0.0399024643325245
"11991","3670220","182903",0
"11992","3670220","119903",0.649463146740947
"11993","3670225","184908",0.0376151307831177
"11994","3670225","184911",0.690105438611294
"11995","3670225","182903",0
"11996","3670225","184904",0.12415910125108
"11997","3670225","119903",0.148120329355252
"11998","3670230","184901",5.32448326860692e-11
"11999","3670230","184908",0.0833845275533142
"12000","3670230","184903",0.916615472392457
"12001","3670235","184908",0.0221027760134375
"12002","3670235","184911",0.128414458070307
"12003","3670235","184904",0.738200968320247
"12004","3670235","184903",0.111281797597321
"12005","3670240","184901",0.00377893707007855
"12006","3670240","184902",0.365631817380167
"12007","3670240","184903",0.630589245549792
"12008","3670245","184903",0.999999999998305
"12009","3670250","184903",1.00000000000182
"12010","3670255","184903",0.999999999999508
"12011","3670300","184903",1.00000000000026
"12012","3670305","184903",1.00000000000024
"12013","3670310","184903",1.00000000000107
"12014","3670315","184903",1.0000000000016
"12015","3670320","182904",0
"12016","3670320","184911",0.00405286708121376
"12017","3670320","182903",0.0223869187613954
"12018","3670320","184904",0.904577554368633
"12019","3670320","184909",0.0689826597892209
"12020","3670325","184903",1.00000000000038
"12021","3670330","184909",0
"12022","3670330","111901",0
"12023","3670330","184903",1.00000000000011
"12024","3670335","184904",0.0856695058234678
"12025","3670335","184909",0.750434670954987
"12026","3670335","184903",0.16389582322272
"12027","3670340","182904",3.74468849592276e-12
"12028","3670340","184904",0.122512248290846
"12029","3670340","111902",0.259016552433004
"12030","3670340","184909",0.617872881581547
"12031","3670340","111901",0
"12032","3670340","184903",0.000598317689698888
"12033","3670345","111901",0.0172882126496719
"12034","3670345","184903",0.735960650828397
"12035","3670345","184907",0.246751136521101
"12036","3670350","184904",0.251306601132798
"12037","3670350","184909",0.242562975076529
"12038","3670350","184903",0.506130423791552
"12039","3670400","184903",0.328761558303841
"12040","3670400","220920",0
"12041","3670400","220915",0.33630485097291
"12042","3670400","184907",0.33493359072246
"12043","3670405","184903",0.998668563105698
"12044","3670405","184907",0.00133143689142396
"12045","3670410","184903",0.0923935004423573
"12046","3670410","184907",0.907606499554495
"12047","3670415","184903",0.187529305819703
"12048","3670415","220920",0
"12049","3670415","184907",0.812470694180825
"12050","3670415","220905",0
"12051","3670420","111901",0.241376391560708
"12052","3670420","184907",0.758623608431151
"12053","3670420","220905",0
"12054","3670420","126911",8.39127156252317e-12
"12055","3670425","184903",0.913283275064626
"12056","3670425","184907",0.0867167249357524
"12057","3670430","184907",0.99999999999966
"12058","3670435","184907",0.999999999999241
"12059","3670435","220905",0
"12060","3670440","184903",0.000151022026136012
"12061","3670440","184907",0.99984897797452
"12062","3670445","184903",0.631093836397555
"12063","3670445","184907",0.368906163602909
"12064","3670450","184903",0.418029446030993
"12065","3670450","184907",0.581970553967452
"12066","3690101","35901",0
"12067","3690101","59902",0
"12068","3690101","59901",0.076661581652787
"12069","3690101","185903",0.923338418347577
"12070","3690201","185903",0.0366537921446625
"12071","3690201","185901",0.94559781356961
"12072","3690201","185902",0.0177483942863915
"12073","3690202","59902",0
"12074","3690202","185903",0.960614863724713
"12075","3690202","185901",0.0393851362775375
"12076","3690203","59902",0
"12077","3690203","185903",0.455172608538503
"12078","3690203","185901",0.544827391462425
"12079","3690301","185901",0.0171679601126135
"12080","3690301","9901",0
"12081","3690301","185902",0.982832039889384
"12082","3690302","185904",0.429776602599371
"12083","3690302","185901",0.0742186207572936
"12084","3690302","9901",0
"12085","3690302","185902",0.496004776642829
"12086","3690303","185904",0.0600870189784137
"12087","3690303","185903",0.0688866535012118
"12088","3690303","185901",0.8710263275175
"12089","3690303","185902",0
"12090","3690401","140907",0
"12091","3690401","35901",0
"12092","3690401","185904",0.798786926570125
"12093","3690401","185903",0.20121307343096
"12094","3690401","185901",0
"12095","3690401","9901",0
"12096","3690402","185903",1.00000000000057
"12097","370007","19907",0.762982576588625
"12098","370007","19906",0
"12099","370007","19908",0.23701742341102
"12100","370009","19907",0.802451336031893
"12101","370009","19906",0.0237912149639135
"12102","370009","19911",0.17375744900245
"12103","370009","19908",0
"12104","370009","19914",0
"12105","370010","19907",0.0717067977602301
"12106","370010","19911",0
"12107","370010","19912",0.928293202238203
"12108","370010","19914",0
"12109","370010","19902",0
"12110","370011","19907",0.00873857024689648
"12111","370011","19906",0
"12112","370011","19911",0.278445728060933
"12113","370011","19912",0.00342597006974217
"12114","370011","19914",0.301121375774831
"12115","370011","19902",0.408268355847808
"12116","370012","19907",0.0232570679792395
"12117","370012","19906",0.669415231197856
"12118","370012","19908",0.307327700822003
"12119","370012","34907",0
"12120","370013","19907",0
"12121","370013","19906",0.381640084204293
"12122","370013","19911",0
"12123","370013","19905",0.266741493345157
"12124","370013","19903",0.0510861554623217
"12125","370013","19914",0.0247953500968727
"12126","370013","19902",0.275736916891356
"12127","370014","19905",0.67357968808109
"12128","370014","19910",0
"12129","370014","19902",0.326420311919778
"12130","370014","19901",0
"12131","370015","19905",5.30438113879951e-05
"12132","370015","19910",0.243169166959946
"12133","370015","19901",0.756777789232823
"12134","370016","19906",0.931493201409296
"12135","370016","19903",0.00559482376072586
"12136","370016","19908",0.062911974830564
"12137","370017","19909",0.0148355793934438
"12138","370017","19906",0.346680406525418
"12139","370017","19905",0.143552442833796
"12140","370017","19903",0.409031171608214
"12141","370017","19908",0.0859003996374751
"12142","370017","34907",0
"12143","370017","34901",0
"12144","370018","19909",0.418548779028326
"12145","370018","19905",0.575666791564474
"12146","370018","19903",0.00578442940677953
"12147","370019","19909",0.635738987810523
"12148","370019","19905",0.124608256159222
"12149","370019","19910",0.238981362904873
"12150","370019","19901",0.000671393125945258
"12151","37001A","19907",1.00000000000163
"12152","37001B","19907",0.22634038093188
"12153","37001B","19908",0.773659619068587
"12154","370020","19901",0.999999999997367
"12155","370021","19901",0.999999999999161
"12156","370021","194902",0
"12157","370022","19913",0
"12158","370022","19901",1.00000000000083
"12159","370022","194902",0
"12160","370024","19909",0
"12161","370024","19913",0.514506803105678
"12162","370024","19901",0.485493196893695
"12163","370024","194902",0
"12164","370025","19909",0.17761809651898
"12165","370025","19910",0.0104136333141435
"12166","370025","19913",0.00598929509431147
"12167","370025","19901",0.805978975072629
"12168","370027","19909",0.999783207307661
"12169","370027","19905",0.000216792693193662
"12170","370027","34901",0
"12171","370027","172905",0
"12172","370028","19909",0.958061564928894
"12173","370028","19913",0.0419384350717713
"12174","370028","19901",0
"12175","370029","19909",0.247990870526839
"12176","370029","19913",0
"12177","370029","19901",0.752009129473147
"12178","370029","172905",0
"12179","370029","194902",0
"12180","37002A","19907",3.04986086679574e-11
"12181","37002A","19908",0.999999999968542
"12182","37002B","19907",0.422787656785762
"12183","37002B","19908",0.577212343214317
"12184","37002C","19907",1.00000000000077
"12185","37002C","19908",0
"12186","37002D","19907",1.00000000000087
"12187","370030","19914",0
"12188","370030","19902",0.999999999999452
"12189","37003A","19907",0.999999997958345
"12190","37003B","19907",0.923501402707028
"12191","37003B","19908",0.0764985964453996
"12192","37004A","19907",1.00000000000021
"12193","37004B","19907",0.920008015508858
"12194","37004B","19912",0.0799919844910322
"12195","37004C","19907",1.00000000000272
"12196","37004D","19907",0.999999999999687
"12197","37004E","19907",0.999999999999728
"12198","37005A","19907",0.9944652197163
"12199","37005A","19908",0.0055347802828567
"12200","37005B","19907",0.999999999999497
"12201","37005C","19907",0.30753244303912
"12202","37005C","19911",0.0228985707683565
"12203","37005C","19912",0.669568986193306
"12204","37006A","19907",0.691859446763564
"12205","37006A","19912",0.30814055313602
"12206","37006B","19907",0.013415131202075
"12207","37006B","19912",0.986584868798453
"12208","37008A","19907",2.17520755997654e-11
"12209","37008A","19908",0.999999999976895
"12210","37008B","19908",1.00000000000081
"12211","37008B","34907",0
"12212","37008C","19907",0
"12213","37008C","19908",0.999999999919476
"12214","37008C","34907",0
"12215","3710001","195901",0
"12216","3710001","122901",0
"12217","3710001","22901",0
"12218","3710001","186902",1.00000000000142
"12219","3710002","222901",0
"12220","3710002","22902",0
"12221","3710002","22901",0
"12222","3710002","186903",0.00336010277040816
"12223","3710002","186902",0.995355593601342
"12224","3710002","186901",0.00128430362902304
"12225","3710003","222901",0
"12226","3710003","53001",0
"12227","3710003","186903",0.94437149645254
"12228","3710003","186902",0.0287512324754966
"12229","3710003","186901",0.0268772710708925
"12230","3710004","53001",0
"12231","3710004","186903",1.00000000000028
"12232","3710005","53001",0
"12233","3710005","186903",0.776193454373383
"12234","3710005","186901",0.223806545626878
"12235","3710006","195901",0
"12236","3710006","186902",0.99990250275547
"12237","3710006","186901",9.74972444498372e-05
"12238","3710007","186902",0.552219867607639
"12239","3710007","186901",0.447780132393106
